Time,Time Code,Country Name,Country Code,"Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]","People using at least basic drinking water services, urban (% of urban population) [SH.H2O.BASW.UR.ZS]","People using at least basic sanitation services, urban (% of urban population) [SH.STA.BASS.UR.ZS]",Urban population [SP.URB.TOTL],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Urban population growth (annual %) [SP.URB.GROW],"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","People using at least basic drinking water services, rural (% of rural population) [SH.H2O.BASW.RU.ZS]","People using at least basic sanitation services, rural (% of rural population) [SH.STA.BASS.RU.ZS]",Rural population [SP.RUR.TOTL],Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population growth (annual %) [SP.RUR.TOTL.ZG],Expenditure on primary education (% of government expenditure on education) [SE.XPD.PRIM.ZS],Expenditure on secondary education (% of government expenditure on education) [SE.XPD.SECO.ZS],Expenditure on tertiary education (% of government expenditure on education) [SE.XPD.TERT.ZS],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]",Gross national expenditure (current US$) [NE.DAB.TOTL.CD]
2019,YR2019,Lesotho,LSO,81.05,74.44707489,92.39318235,46.06492893,636217,28.585,2.774465325,20.3,32.60197232,63.60504677,49.37375088,1589485,71.415,0.648597563,..,..,..,7.991710186,13.13586044,3571425139
2019,YR2019,Liberia,LBR,0.5,37,85.52810963,29.02126281,2573157,51.615,2.845409339,0.1,8.272087473,64.10021689,6.359054968,2412132,48.385,0.987936296,..,..,..,2.270390034,13.71934986,..
2019,YR2019,Libya,LBY,..,100,..,..,5281087,80.393,1.762139685,..,..,..,..,1288001,19.607,-0.073730519,..,..,..,..,..,64087018377
2019,YR2019,Liechtenstein,LIE,..,100,..,..,5530,14.371,1.017820492,..,100,..,..,32952,85.629,0.746283486,..,..,..,..,..,..
2019,YR2019,Lithuania,LTU,100,100,100,97.55941515,1895962,67.855,-0.004957782,100,100,93.78278023,86.22330456,898175,32.145,-0.810799369,..,..,..,3.972150087,11.74954033,51849176146
2019,YR2019,Luxembourg,LUX,100,100,100,97.48310469,565584,91.223,2.228565739,100,100,98.5952381,98.7495698,54417,8.777,-0.75791224,..,..,..,3.719820023,8.678359985,48320299189
2019,YR2019,"Macao SAR, China",MAC,..,100,100,100,663653,100,1.926360529,..,100,..,..,0,0,..,..,..,..,3.05862999,16.59794998,27242030628
2019,YR2019,Madagascar,MDG,3.1,60.67,79.9537627,18.1298348,10424320,37.861,4.31079477,0.5,12.98658019,35.75014255,8.138044915,17108814,62.139,1.45285904,..,..,..,2.994859934,17.95278931,15329920581
2019,YR2019,Malawi,MWI,7.4,45.5,86.41193445,34.20977668,3240276,17.174,4.072457958,0.5,4.087884241,65.72721671,24.62958251,15627061,82.826,2.397124802,..,..,..,3.711319923,14.59023952,..
2019,YR2019,Malaysia,MYS,98.1,100,99.15118994,99.86251011,25130176,76.607,1.989669393,91.1,100,90.34162034,..,7673844,23.393,-1.170073859,..,..,..,4.156610012,17.68560028,3.37691E+11
2019,YR2019,Maldives,MDV,99.8,100,98.94528901,99.7518148,203004,40.238,4.041588631,99.1,100,99.9190125,97.269654,301504,59.762,2.250308356,..,..,..,4.121590137,12.05595016,6112473817
2019,YR2019,Mali,MLI,1.8,90.93019867,94.9161245,54.59361587,8871964,43.136,4.951455588,0.3,15.17856517,70.32368742,35.4543911,11695460,56.864,1.764296485,..,..,..,3.484100103,14.63601971,19396756746
2019,YR2019,Malta,MLT,100,100,100,99.9625,477236,94.678,4.001157807,100,100,100,100,26826,5.322,2.69765877,..,..,..,4.988059998,13.99750996,13082214280
2019,YR2019,Marshall Islands,MHL,86.7,95.44272614,86.9,91.38760355,34627,77.417,-2.281228926,1,100,94.42972,58.79625605,10101,22.583,-4.472289999,..,..,..,15.75,24.80999947,435552900
2019,YR2019,Mauritania,MRT,72.7,85.5302124,89.25869465,74.79857654,2389505,54.507,4.158421052,19.4,..,49.9113389,18.91615972,1994344,45.493,0.795850236,..,..,..,1.824370027,10.22801971,9116718442
2019,YR2019,Mauritius,MUS,99.3,100,99.92231522,95.96853657,516091,40.766,-0.034096699,98.5,100,99.82768234,..,749894,59.234,0.077908014,..,..,..,4.719299793,18.67692947,15527442773
2019,YR2019,Mexico,MEX,91.7,99.91189575,100,93.48724987,100623628,80.444,1.21892136,56.5,98.31701051,97.32699395,84.53559165,24461683,19.556,-0.601693316,..,..,..,..,..,1.23676E+12
2019,YR2019,"Micronesia, Fed. Sts.",FSM,34.2,95.1262207,..,..,25408,22.812,0.885521283,3.8,75.63801327,..,..,85971,77.188,0.263225478,..,..,..,..,18.10730934,..
2019,YR2019,Moldova,MDA,99,100,97.23443546,86.69004165,1138316,42.726,-1.373098345,96.5,100,84.89332865,71.82387092,1525908,57.274,-1.769484019,..,..,..,6.103789806,19.46438026,14699065616
2019,YR2019,Monaco,MCO,100,100,100,100,37034,100,0.013502019,100,100,..,..,0,0,..,..,..,..,1.152660012,5.029270172,..
2019,YR2019,Mongolia,MNG,67.5,99.86460876,96.15150671,74.64084321,2215604,68.543,2.283036384,14.5,96.87210348,59.22715466,49.0080376,1016826,31.457,1.829029716,..,..,..,11.78094101,38.10615921,15053348997
2019,YR2019,Montenegro,MNE,71.2,99.99874878,99.00031312,99.45563685,417692,67.15,0.471071315,43,99.88773343,98.0295031,93.50939803,204336,32.85,-1.052502937,..,..,..,..,..,6714270682
2019,YR2019,Morocco,MAR,99.5,100,97.59042815,95.72231481,22869599,62.994,1.906108082,96.6,98.91909418,74.65816186,70.33702483,13434809,37.006,-0.40776283,..,..,..,5.931359768,15.46755981,1.38992E+11
2019,YR2019,Mozambique,MOZ,13.3,72.29319763,86.40371767,59.72467616,11062722,36.528,4.375921305,0.2,5.166348014,46.18158524,21.69489197,19222873,63.472,2.039395931,..,..,..,6.084420204,19.03367996,22694477956
2019,YR2019,Myanmar,MMR,74,92.64240265,94.07795788,79.49648909,16363966,30.852,1.596808374,19,57.45569882,76.11988521,70.34051906,36676246,69.148,0.313970474,36.32866,38.38058,14.62929,2.139869928,10.56412983,69419373146
2019,YR2019,Namibia,NAM,73.2,74.50136566,96.26696535,49.74169422,1248816,51.042,3.687052829,13,31.15241024,71.25616743,19.55067536,1197828,48.958,-0.353515393,..,..,..,8.92702961,26.39039993,13808539977
2019,YR2019,Nauru,NRU,100,100,100,..,12132,100,1.729341401,100,100,..,..,0,0,..,..,..,..,5.596539974,4.32558012,..
2019,YR2019,Nepal,NPL,65,94.2,89.7208867,73.84092597,5810613,20.153,3.206964761,19.6,..,89.61595683,72.63762839,23021883,79.847,0.620445345,..,..,..,3.485680819,12.11302948,43100341365
2019,YR2019,Netherlands,NLD,100,100,100,97.5,15935776,91.876,1.076084067,100,100,100,99.89273005,1409098,8.124,-3.986813551,..,..,..,5.159860134,12.51278973,8.20952E+11
2019,YR2019,New Caledonia,NCL,..,100,..,..,192862,71.104,0.619454668,..,100,..,..,78378,28.896,-1.420116723,..,..,..,..,..,..
2019,YR2019,New Zealand,NZL,100,100,100,100,4312734,86.615,1.680101108,100,100,100,100,666466,13.385,1.017513878,..,..,..,5.163720131,13.48462963,2.11895E+11
2019,YR2019,Nicaragua,NIC,84,99.99273682,97.40695661,81.4299327,3915722,58.76,1.791356345,9.25,65.24307997,59.10744663,60.91457354,2748202,41.24,0.810017448,..,..,..,4.599999905,23.95000076,13262042700
2019,YR2019,Niger,NER,11.6,62.68635941,86.15260321,50.05116313,3872145,16.517,4.323992047,0.4,9.706800449,38.86636637,7.237922223,19571248,83.483,3.655305804,..,..,..,3.527529955,13.01280975,14837251342
2019,YR2019,Nigeria,NGA,25.6,83.9,90.95445239,50.42856885,104004479,51.157,4.050189568,3.6,25.5497758,60.0071974,32.77838341,99300013,48.843,0.797385079,..,..,..,..,5.854969978,5.01005E+11
2019,YR2019,North Macedonia,MKD,91.6,100,97.82058355,99.21675619,1208802,58.208,0.4447326,56.25,100,97.50167204,95.7847571,867892,41.792,-0.561509078,..,..,..,..,..,14340985528
2019,YR2019,Northern Mariana Islands,MNP,..,100,..,..,45724,91.708,-0.792928827,..,100,..,..,4134,8.292,-1.964134998,..,..,..,..,..,..
2019,YR2019,Norway,NOR,100,100,100,98,4418218,82.616,1.121488618,100,100,100,98.3,929678,17.384,-1.419723961,..,..,..,7.938389778,15.6655302,3.9899E+11
2019,YR2019,Oman,OMN,100,100,94.61662685,99.32369754,3932743,85.443,1.098660271,100,100,75.87400562,99.29855462,670025,14.557,-5.989874899,..,..,..,5.413209915,12.42101955,77046236931
2019,YR2019,Pakistan,PAK,87,99.3,92.92358198,81.2956065,82410851,36.907,2.263115623,24,90.74120583,88.3097014,57.97178099,140882429,63.093,1.226733038,..,..,..,2.507550001,11.59167957,3.53398E+11
2019,YR2019,Palau,PLW,44.45,100,99.63420199,99.78107223,14417,80.47,0.961813938,44.5,100,99.75698503,98.95108231,3499,19.53,-2.428126067,..,..,..,6.809999943,15.65655041,..
2019,YR2019,Panama,PAN,100,99.6,98.08889267,92.36660693,2880619,68.059,2.117860437,100,..,85.79438252,64.22704844,1351913,31.941,0.51251264,..,..,..,3.127360106,10.09027004,..
2019,YR2019,Papua New Guinea,PNG,36.7,66,85.84279558,49.35402107,1264379,13.25,2.873345696,4.7,17.12392164,38.2623554,14.53588514,8278107,86.75,2.166865578,..,..,..,1.677749991,7.823194504,..
2019,YR2019,Paraguay,PRY,85.9,99.9,99.88674854,94.99140791,4040715,61.879,1.812821758,40,99.37535475,99.11122753,86.55779442,2489311,38.121,0.568314849,..,..,..,3.469710112,11.94795036,37564129894
2019,YR2019,Peru,PER,94.7,99.0857208,96.29890521,83.28085275,25635888,78.099,2.155867974,37.8,82.94782534,79.29588932,58.6372038,7188973,21.901,1.036881335,..,..,..,3.819960117,17.76287079,2.25735E+11
2019,YR2019,Philippines,PHL,67.4,97.83106995,97.27892518,81.5726747,52043445,47.149,2.169771157,26.1,93.02397832,90.49122653,80.19299563,58337359,52.851,1.198338417,..,..,..,3.355791569,18.14093018,4.22329E+11
2019,YR2019,Poland,POL,100,100,99.94435484,100,22793332,60.037,-0.059398855,100,100,100,100,15172143,39.963,0.028134459,..,..,..,4.669209957,11.99291039,5.73993E+11
2019,YR2019,Portugal,PRT,100,100,100,99.50703115,6764658,65.764,0.868176935,100,100,99.73877609,99.79529171,3521605,34.236,-1.578623404,..,..,..,4.630020142,10.90674973,2.38902E+11
2019,YR2019,Puerto Rico,PRI,..,100,..,..,2988531,93.576,0.00849952,..,100,..,..,205163,6.424,0.041926678,..,..,..,3.55616951,14.62930965,93275500000
2019,YR2019,Qatar,QAT,100,100,..,..,2784440,99.188,1.506747953,100,100,..,..,22795,0.812,-4.867526186,..,..,..,2.803780079,8.636489868,1.51095E+11
2019,YR2019,Romania,ROU,100,100,100,96.50200162,10476962,54.084,-0.367674303,100,100,100,74.17395166,8894686,45.916,-0.713940588,..,..,..,3.583189964,10.59846973,2.61316E+11
2019,YR2019,Russian Federation,RUS,82.1,99.15048218,98.82126667,95.08637369,107708298,74.587,0.157114979,80.2,100,91.25730337,71.62939623,36697963,25.413,-0.653728721,..,..,..,3.517245054,9.285696983,1.56379E+12
2019,YR2019,Rwanda,RWA,13.5,86.4,83.0175993,50.46087194,2222128,17.313,2.9816935,0.5,38.26667976,55.64246823,72.71231387,10612900,82.687,2.267512803,..,..,..,3.237070084,10.99814987,11829189947
2019,YR2019,Samoa,WSM,64.5,99.9,92.10119,95.3346806,38262,18.056,0.015682585,28,99.04575595,91.78032287,97.07766413,173643,81.944,1.273895194,..,..,..,4.706250191,15.59646988,1044528272
2019,YR2019,San Marino,SMR,100,100,..,..,33278,97.368,0.207559447,100,100,..,..,900,2.632,-5.090432986,..,..,..,3.379699945,15.05992031,1281157629
2019,YR2019,Sao Tome and Principe,STP,3.9,77.59178925,79.82966748,49.51988074,157941,73.598,2.614595099,0.7,68.24075447,73.71191608,36.99667628,56658,26.402,-1.438646819,..,..,..,5.921549797,17.59244919,..
2019,YR2019,Saudi Arabia,SAU,100,100,..,..,30118272,84.065,2.547828909,100,100,..,..,5709090,15.935,0.907224023,..,..,..,6.7947402,19.07131004,7.71646E+11
2019,YR2019,Senegal,SEN,52.8,95.2,94.96569361,67.84579571,7624852,47.653,3.669749732,6,47.82383805,73.35318121,44.91704947,8375929,52.347,1.820825985,..,..,..,5.348879814,18.31226921,26743742049
2019,YR2019,Serbia,SRB,91,99.9,94.3617598,99.60218244,3907389,56.26,-0.237549081,61.6,99.67137633,95.62057175,95.70379108,3037846,43.74,-0.919962817,..,..,..,3.616470098,8.604599953,56631025293
2019,YR2019,Seychelles,SYC,100,100,..,..,55762,57.119,1.639929355,100,100,..,..,41863,42.881,-0.10504955,..,..,..,3.914589882,11.13055992,1807635437
2019,YR2019,Sierra Leone,SLE,1.3,51.4,77.87210455,25.11962144,3418614,42.484,3.347745277,0.1,1.500845899,51.30075901,9.58465708,4628214,57.516,1.589743995,..,..,..,7.44701004,35.00582886,4879533100
2019,YR2019,Singapore,SGP,100,100,100,100,5703569,100,1.144283307,100,100,..,..,0,0,..,..,..,..,2.736210108,19.47426033,2.64403E+11
2019,YR2019,Sint Maarten (Dutch part),SXM,..,100,..,..,41608,100,1.728465028,..,100,..,..,0,0,..,..,..,..,..,..,..
2019,YR2019,Slovak Republic,SVK,100,100,99.60509406,98.69244636,2930459,53.729,0.140930441,100,100,100,96.18418328,2523688,46.271,0.128823103,..,..,..,4.29046011,10.55175018,1.05368E+11
2019,YR2019,Slovenia,SVN,100,100,..,..,1144894,54.822,1.210111177,100,100,..,..,943491,45.178,0.076341466,..,..,..,4.910289764,11.33137989,49659273544
2019,YR2019,Solomon Islands,SLB,36.1,75.03818512,91.41077689,77.90905232,163416,24.21,4.282783763,1.3,67.59258177,59.40526749,20.62360597,511577,75.79,1.753636963,..,..,..,11.13000011,30.06265068,1781694430
2019,YR2019,Somalia,SOM,5.4,69.9,78.15478632,55.8266644,7280121,45.554,4.921220362,0.4,..,35.50632877,23.50884669,8701179,54.446,2.568075128,..,..,..,0.270000011,4.262450218,..
2019,YR2019,South Africa,ZAF,95.1,87.26760864,98.96981456,76.82769237,38834681,66.856,2.047265766,68.2,80.42592211,82.47033265,79.11102359,19252374,33.144,-0.20519776,..,..,..,5.917709827,19.59622955,3.86432E+11
2019,YR2019,South Sudan,SSD,0,13.58396053,70.01770445,41.79079789,2078981,19.899,1.939679926,0,5.082200691,33.59362881,9.277445431,8368685,80.101,0.14828131,..,..,..,..,9.350398064,..
2019,YR2019,Spain,ESP,100,100,99.90794521,99.88041346,37974181,80.565,1.021035078,100,100,100,100,9160656,19.435,-0.529930876,..,..,..,4.234089851,10.05422974,1.35333E+12
2019,YR2019,Sri Lanka,LKA,68.6,100,99.56938019,92.72816908,4052088,18.585,1.200113165,21.8,99.70687531,90.5374357,93.86582961,17750912,81.415,0.478079858,..,..,..,1.929999948,9.899999619,94158674893
2019,YR2019,St. Kitts and Nevis,KNA,100,100,..,..,14695,30.799,-0.027216439,100,100,..,..,33017,69.201,-0.136200629,..,..,..,4.300000191,12.27999973,..
2019,YR2019,St. Lucia,LCA,97.8,100,97.20582219,79.43947802,33491,18.754,0.794404406,94.5,100,96.81402383,84.28013465,145092,81.246,0.296803713,..,..,..,3.266060114,14.08432007,..
2019,YR2019,St. Martin (French part),MAF,..,100,99.99927139,100,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,St. Vincent and the Grenadines,VCT,95.1,100,..,..,55205,52.614,0.453886037,95.1,100,..,..,49719,47.386,-1.213468836,..,..,..,..,..,..
2019,YR2019,Sudan,SDN,74.3,82.1629715,73.76365956,60.14022363,15103564,34.936,3.738689772,48.9,44.36564426,53.19902707,24.2340969,28128529,65.064,2.442744991,..,..,..,..,..,35216381755
2019,YR2019,Suriname,SUR,97.1,99.23694611,98.65184262,93.47562979,396769,66.095,1.156193605,89.2,95.38268883,95.37778775,81.00995624,203532,33.905,0.999912044,..,..,..,6.832260132,15.27698994,..
2019,YR2019,Sweden,SWE,100,100,99.84155768,99.23651135,9015406,87.708,1.330044339,100,100,99.71937474,99.65,1263481,12.292,-1.214770736,..,..,..,7.638510227,15.89513969,5.11539E+11
2019,YR2019,Switzerland,CHE,100,100,100,99.8998999,6332759,73.849,0.783765812,100,100,100,99.8997996,2242521,26.151,0.514628172,..,..,..,5.093264103,15.557271,6.50652E+11
2019,YR2019,Syrian Arab Republic,SYR,99.6,100,95.41552893,89.8936023,11018062,54.821,5.088914985,96,76.1627485,92.082745,89.67782698,9080189,45.179,2.431429721,..,..,..,..,..,..
2019,YR2019,Tajikistan,TJK,97.9,99.08085632,95.58062386,94.09954897,2549842,27.309,2.905309095,77.8,99.58302079,76.6435992,97.77677459,6787161,72.691,2.021966324,..,..,..,5.712900162,18.65759087,10192147207
2019,YR2019,Tanzania,TZA,13.8,73.2,88.7939249,47.33444803,20656040,34.5,5.142630881,1.3,19.00152638,45.44696534,23.29098605,39216539,65.5,1.922466327,..,..,..,3.596839905,14.29210854,64790896176
2019,YR2019,Thailand,THA,90.25,99.9,99.93062644,98.65606468,36147331,50.692,1.729252359,76.4,99.9,100,98.17837508,35160432,49.308,-1.242922224,..,..,..,3.020620108,17.01423264,4.88262E+11
2019,YR2019,Timor-Leste,TLS,29.3,99.9624176,95.30478599,72.79164542,396257,30.947,2.662207282,4.2,86.45115581,78.66047006,48.02764795,884181,69.053,0.929798498,..,..,..,4.137038231,6.869692326,2599285600
2019,YR2019,Togo,TGO,20.7,91.57064819,90.58991001,32.50335564,3482542,42.248,3.71241467,0.8,23.85225331,52.11755275,8.202381303,4760552,57.752,1.470655039,..,..,..,4.069139957,19.23478317,7512537218
2019,YR2019,Tonga,TON,93.8,99.96193695,99.49854866,95.57263316,24251,23.107,-0.292343691,79.4,97.93062537,98.45307248,92.22373792,80700,76.893,-0.158486488,..,..,..,7.959630013,11.92780018,709196738.5
2019,YR2019,Trinidad and Tobago,TTO,100,100,..,..,808418,53.187,1.013757826,100,100,..,..,711537,46.813,1.001716025,..,..,..,3.698090076,10.62077999,..
2019,YR2019,Tunisia,TUN,99.9,100,99.16138789,97.35038123,8344632,69.254,1.416846562,99.7,100,92.2362834,94.18311481,3704682,30.746,-0.030335384,..,..,..,..,..,46277180148
2019,YR2019,Turkiye,TUR,99.5,100,97.25823128,99.64225062,63137198,75.63,1.454690841,84.5,100,95.66091241,95.7470514,20344486,24.37,-1.169973712,..,..,..,4.447780132,12.47004032,7.41957E+11
2019,YR2019,Turkmenistan,TKM,100,99.9,100,98.53516606,3205334,52.048,2.405489494,99.9,99.9,99.56816094,99.50899634,2953086,47.952,0.583122527,..,..,..,3.120650053,23.01025009,..
2019,YR2019,Turks and Caicos Islands,TCA,..,100,..,..,40219,93.36,4.046567587,..,100,..,..,2861,6.64,-0.069881205,..,..,..,2.505089998,9.615440369,..
2019,YR2019,Tuvalu,TUV,93.4,99.8,100,..,6926,63.215,2.16003728,39.4,99.52813896,100,..,4030,36.785,-1.404482862,..,..,..,..,..,..
2019,YR2019,Uganda,UGA,1.8,70.8,78.33450851,28.0274643,10462825,24.361,5.834181652,0.3,31.79895602,46.46440506,16.96551859,32486255,75.639,2.622032841,..,..,..,1.529999971,11.47000027,37284876561
2019,YR2019,Ukraine,UKR,98.9,100,91.2885178,97.99485328,30836427,69.473,-0.356674336,88.1,100,99.7349565,97.16524117,13549776,30.527,-0.926580194,..,..,..,5.441299915,13.15972996,1.66267E+11
2019,YR2019,United Arab Emirates,ARE,100,100,..,..,7994705,86.789,1.087204403,100,100,..,..,1216952,13.211,-1.221806201,..,..,..,3.86736989,12.67881966,3.08769E+11
2019,YR2019,United Kingdom,GBR,100,100,100,99.03639669,55909924,83.652,0.868230887,100,100,100,99.47477432,10926403,16.348,-0.977624104,..,..,..,5.207749844,13.54821014,2.9032E+12
2019,YR2019,United States,USA,100,100,99.90677154,99.8367155,270737596,82.459,0.701867775,100,100,99.29265357,99.03450168,57592357,17.541,-0.695262033,..,..,..,4.988709927,13.38055038,2.19598E+13
2019,YR2019,Uruguay,URY,100,99.9,99.68790377,97.75260614,3271594,95.426,0.136356775,100,100,95.30083,98.08480963,156815,4.574,-1.951937598,..,..,..,4.703259945,15.14500999,58286276615
2019,YR2019,Uzbekistan,UZB,98.3,100,99.55600556,100,16935578,50.433,1.787284108,73.5,99.99796824,96.07258236,100,16644772,49.567,1.967296135,..,..,..,7.001860142,25.59157944,70834983867
2019,YR2019,Vanuatu,VUT,21.5,94.54106903,99.5,64.61359959,77300,25.394,2.835422403,1.8,54.27776515,88.39720123,48.62628174,227104,74.606,2.201472061,..,..,..,1.777879953,5.588349819,941520493.3
2019,YR2019,"Venezuela, RB",VEN,98.2,100,..,..,25564613,88.24,-2.868724752,83.2,98.6801018,..,..,3407070,11.76,-3.176732668,..,..,..,..,..,..
2019,YR2019,Vietnam,VNM,97.6,100,99.01978425,95.6912761,35081096,36.628,2.859150286,91,99.05320961,94.57824435,83.09401062,60695620,63.372,-0.208088327,..,..,..,4.061970234,14.02956963,3.28972E+11
2019,YR2019,Virgin Islands (U.S.),VIR,..,100,..,..,102223,95.832,-0.194483191,..,100,..,..,4446,4.168,-2.947581813,..,..,..,..,..,..
2019,YR2019,West Bank and Gaza,PSE,..,100,97.44499273,98.35741049,3581448,76.44,2.873518148,..,100,98.04565466,97.2998369,1103858,23.56,1.347066763,..,..,..,..,17.71245003,23559700000
2019,YR2019,"Yemen, Rep.",YEM,93.5,93.06981659,76.82652655,79.14525088,11758398,37.273,4.133612809,42.7,60.71812869,49.54968367,38.46370948,19788293,62.727,1.425289341,..,..,..,..,..,..
2019,YR2019,Zambia,ZMB,23,79.48552704,86.56807973,41.31262164,8100644,44.072,4.265728185,2.3,14.24892343,47.31018711,23.73395677,10279833,55.928,2.02724262,..,..,..,4.46517992,15.29187012,23121062839
2019,YR2019,Zimbabwe,ZWE,78.4,85.40118408,93.02990239,43.22395197,4945719,32.21,1.99235149,6.6,28.28495953,48.8715482,32.23469696,10408889,67.79,1.987780433,..,..,..,..,..,21474328645
2019,YR2019,Africa Eastern and Southern,AFE,39.6438476,72.61168531,83.53822782,45.30892131,242451140,36.33625937,4.090983086,8.07588858,29.13828483,44.53222891,22.35104405,424791846,63.66374063,1.908915618,..,..,..,4.600084305,15.35272026,1.02931E+12
2019,YR2019,Africa Western and Central,AFW,29.26772221,82.6476987,88.48797991,47.21215428,214684207,47.25541322,3.967222452,2.898243605,26.295098,54.84266772,23.33528733,239621856,52.74458678,1.468204584,..,..,..,3.023039937,14.15939045,8.55807E+11
2019,YR2019,Arab World,ARB,94.50749728,97.55645476,94.19796893,90.57931113,259953055,58.88381697,2.505270748,78.69841206,84.56464192,78.48470682,69.28887882,181514684,41.11618303,1.435463373,..,..,..,2.988470078,12.03050995,2.66624E+12
2019,YR2019,Caribbean small states,CSS,92.9951063,99.65939597,..,..,3816926,51.41264718,0.924840605,88.38612028,96.43988339,..,..,3607176,48.58735282,0.402900214,..,..,..,4.430865049,13.96738482,..
2019,YR2019,Central Europe and the Baltics,CEB,100,99.95465178,99.88735314,97.63910231,63935741,62.43813921,0.030923411,100,99.92938464,99.68047836,91.88007102,38462796,37.56186079,-0.413435441,..,..,..,4.29046011,11.33137989,1.63245E+12
2019,YR2019,East Asia & Pacific,EAS,89.74791474,99.77009268,97.38840885,93.19002825,1409751124,59.89097789,1.956390234,61.77937045,96.43431443,87.71372109,82.37546982,944111133,40.10902211,-1.520395038,..,..,..,3.447895765,13.93019485,2.6615E+13
2019,YR2019,Euro area,EMU,100,100,99.92846057,99.09274768,264481968,77.23167071,0.423939422,100,100,99.81461074,98.92177715,77970766,22.76832929,-0.926222082,..,..,..,4.910289764,11.37255955,1.29613E+13
2019,YR2019,Europe & Central Asia,ECS,96.65610519,99.85295119,98.85837042,98.21116705,665705220,72.40720577,0.541729452,90.33056915,99.97141855,96.21399323,93.21132935,253685627,27.59279423,-0.463579185,..,..,..,4.630020142,12.04329967,2.22118E+13
2019,YR2019,Europe & Central Asia (excluding high income),ECA,91.65247449,99.63709039,97.43831944,96.98844782,269739792,67.80730473,0.647427558,80.73374564,99.94338204,93.20719327,89.18383529,128063650,32.19269527,-0.164786553,..,..,..,4.056914926,13.34431982,3.11403E+12
2019,YR2019,European Union,EUU,100,99.99132849,99.92551683,98.85398088,334356258,74.73866338,0.379696546,100,99.97596636,99.82601279,96.81850004,113010933,25.26133662,-0.788911703,..,..,..,4.630020142,11.37255955,1.51561E+13
2019,YR2019,High income,HIC,99.9965108,99.99779186,99.86873075,99.32180121,1002475923,81.06172493,0.661419448,99.94385329,99.97375107,99.44943055,97.65328183,234206283,18.93827507,-0.587087115,..,..,..,4.703259945,12.23050976,5.48283E+13
